img_name,label,clean_pred_label,clean_pred_prob,adv_normal_pred_label,adv_normal_pred_prob,adv_special_pred_label,adv_special_pred_prob,gen_night_clean_pred_label,gen_night_clean_pred_prob,gen_night_normal_pred_label,gen_night_normal_pred_prob,gen_night_special_pred_label,gen_night_special_pred_prob,gen_night_2_clean_pred_label,gen_night_2_clean_pred_prob,gen_night_2_normal_pred_label,gen_night_2_normal_pred_prob,gen_night_2_special_pred_label,gen_night_2_special_pred_prob,gen_snow_clean_pred_label,gen_snow_clean_pred_prob,gen_snow_normal_pred_label,gen_snow_normal_pred_prob,gen_snow_special_pred_label,gen_snow_special_pred_prob,gen_snow_2_clean_pred_label,gen_snow_2_clean_pred_prob,gen_snow_2_normal_pred_label,gen_snow_2_normal_pred_prob,gen_snow_2_special_pred_label,gen_snow_2_special_pred_prob,gen_dawn_clean_pred_label,gen_dawn_clean_pred_prob,gen_dawn_normal_pred_label,gen_dawn_normal_pred_prob,gen_dawn_special_pred_label,gen_dawn_special_pred_prob,gen_dawn_2_clean_pred_label,gen_dawn_2_clean_pred_prob,gen_dawn_2_normal_pred_label,gen_dawn_2_normal_pred_prob,gen_dawn_2_special_pred_label,gen_dawn_2_special_pred_prob,total_generated_imgs,total_adv_gen_attack_succeeded_normal,avg_prob_gen_attack_succeeded_normal,total_gen_failed_normal,total_adv_gen_attack_succeeded_special,avg_prob_gen_attack_succeeded_special,total_gen_failed_special
road_1,14,14,0.894817590713501,17,0.587489128112793,14,0.8348156213760376,14,0.9045315980911255,14,0.9103070497512817,14,0.2784062623977661,14,0.9318298101425171,14,0.9074330925941467,17,0.31008508801460266,14,0.901977002620697,14,0.641749382019043,17,0.5640988349914551,14,0.9215819835662842,14,0.9014835953712463,14,0.9089338779449463,14,0.914472222328186,17,0.6687822937965393,14,0.6801707148551941,14,0.5911293029785156,14,0.838923454284668,17,0.8006995916366577,6,1,0.6687822937965393,5,3,0.5582945048809052,3
road_2,14,14,0.8961302638053894,14,0.8938507437705994,14,0.9055286049842834,14,0.8994759321212769,14,0.901659369468689,14,0.9010891914367676,14,0.9007709622383118,14,0.8996963500976562,14,0.9072343111038208,14,0.8925569653511047,14,0.8935290575027466,14,0.9083278775215149,14,0.8941969275474548,14,0.8939483761787415,14,0.901154637336731,14,0.893539309501648,14,0.8943912386894226,14,0.8767508268356323,14,0.8924141526222229,14,0.8915331363677979,14,0.9014107584953308,6,0,0.0,6,0,0.0,6
road_3,14,14,0.9068347811698914,14,0.8899553418159485,14,0.9191655516624451,14,0.9282452464103699,14,0.9005784392356873,14,0.9416783452033997,14,0.9061806201934814,14,0.9014075994491577,14,0.9132269024848938,14,0.9312910437583923,14,0.9048258662223816,14,0.925629198551178,14,0.9193788170814514,14,0.9018846750259399,14,0.9438361525535583,14,0.9386454820632935,14,0.9050359129905701,14,0.16372041404247284,14,0.9272972345352173,14,0.888602077960968,14,0.9332608580589294,6,0,0.0,6,0,0.0,6
road_4,14,14,0.8954434990882874,14,0.8896636962890625,14,0.8902893662452698,14,0.9027618169784546,14,0.8968852162361145,14,0.897213876247406,14,0.9045792818069458,14,0.8990983366966248,14,0.8985419273376465,14,0.8971014618873596,14,0.8952251672744751,14,0.8948273062705994,14,0.8997441530227661,14,0.896385133266449,14,0.8939195275306702,14,0.8940321207046509,14,0.8938876986503601,14,0.891630232334137,14,0.8937937021255493,14,0.8926824331283569,14,0.8918591737747192,6,0,0.0,6,0,0.0,6
road_5,14,14,0.8955202698707581,14,0.8888729810714722,14,0.9081203937530518,14,0.9051669836044312,14,0.8965616226196289,14,0.9075913429260254,14,0.9015181064605713,14,0.90086430311203,14,0.9071394801139832,14,0.9035645127296448,14,0.9012216329574585,14,0.8372154235839844,14,0.9044650197029114,14,0.9026962518692017,14,0.775192379951477,14,0.9030904769897461,14,0.9011854529380798,14,0.9071536660194397,14,0.8983021974563599,14,0.8995718955993652,14,0.8865237832069397,6,0,0.0,6,0,0.0,6
road_6,14,14,0.8943514823913574,14,0.8923436999320984,14,0.5511420965194702,14,0.8954634070396423,14,0.8929453492164612,14,0.8981754183769226,14,0.9041911363601685,14,0.8981117606163025,14,0.8980455994606018,14,0.9009134769439697,14,0.8935392498970032,14,0.9052683711051941,14,0.9107556939125061,14,0.8954735994338989,14,0.9038834571838379,14,0.8954707384109497,14,0.8933385610580444,14,0.8970939517021179,14,0.9031060338020325,14,0.8948386907577515,14,0.901398777961731,6,0,0.0,6,0,0.0,6
road_8,14,14,0.8938466906547546,14,0.8897028565406799,17,0.31588828563690186,14,0.92156583070755,14,0.8999369144439697,14,0.8979069590568542,14,0.8907241225242615,14,0.890169084072113,14,0.8951484560966492,14,0.8942750096321106,14,0.8932011127471924,14,0.9019325971603394,14,0.892305314540863,14,0.8905677199363708,14,0.900145411491394,14,0.8911126255989075,14,0.8887103199958801,14,0.8967903852462769,14,0.8911945819854736,14,0.8889390230178833,14,0.8970734477043152,6,0,0.0,6,0,0.0,6
road_9,14,14,0.9093939661979675,14,0.8868630528450012,14,0.9042526483535767,14,0.8490190505981445,14,0.8937826752662659,14,0.4241909980773926,14,0.9029759764671326,14,0.8908638954162598,14,0.9028266072273254,14,0.8956283330917358,14,0.8903270363807678,14,0.8970227837562561,14,0.9333954453468323,14,0.8905811905860901,14,0.9405011534690857,14,0.8945508599281311,14,0.890093982219696,14,0.8965916037559509,14,0.9389113783836365,14,0.8951147198677063,14,0.9417771697044373,6,0,0.0,6,0,0.0,6
road_10,14,14,0.8897876143455505,14,0.8866655230522156,14,0.8875318169593811,14,0.8925465941429138,14,0.8957557082176208,14,0.8928753137588501,14,0.8934037089347839,14,0.8950311541557312,14,0.8920667171478271,14,0.8952085375785828,14,0.8938465714454651,14,0.8934817314147949,14,0.8927383422851562,14,0.8914880156517029,14,0.8901971578598022,14,0.8925161957740784,14,0.8918363451957703,14,0.8913348317146301,14,0.8911845684051514,14,0.8933404684066772,14,0.8897080421447754,6,0,0.0,6,0,0.0,6
road_11,14,14,0.9112554788589478,17,0.8157168626785278,14,0.2915532886981964,14,0.9012709259986877,14,0.9108611941337585,14,0.6595633625984192,14,0.9032979011535645,14,0.9106178283691406,14,0.8416998386383057,14,0.9048396348953247,14,0.9123623371124268,14,0.8763132691383362,14,0.9010905623435974,14,0.9052392840385437,14,0.6737465262413025,14,0.9060834050178528,14,0.9124264717102051,14,0.6981850266456604,14,0.791396975517273,14,0.565199613571167,17,0.2753276526927948,6,0,0.0,6,1,0.2753276526927948,5
road_12,14,14,0.8981335759162903,17,0.2461676001548767,14,0.8962599039077759,14,0.8995570540428162,14,0.906964123249054,14,0.8992307186126709,14,0.8985251188278198,14,0.9015487432479858,14,0.8974860906600952,14,0.900951087474823,14,0.9163098931312561,14,0.8972964286804199,14,0.9014742970466614,14,0.9039615988731384,14,0.8987851142883301,14,0.8966993689537048,14,0.9033094048500061,14,0.8946915864944458,14,0.8984004855155945,14,0.9048041105270386,14,0.8959429264068604,6,0,0.0,6,0,0.0,6
road_13,14,14,0.9019877910614014,14,0.8938891291618347,14,0.8933709263801575,14,0.8982608318328857,14,0.8979345560073853,14,0.8918336033821106,14,0.8987649083137512,14,0.8986904621124268,14,0.8944599628448486,14,0.9012601971626282,14,0.8974316120147705,14,0.8953381776809692,14,0.9030396342277527,14,0.8984877467155457,14,0.8946248888969421,14,0.8951377272605896,14,0.8957915902137756,14,0.894449770450592,14,0.8925450444221497,14,0.892443835735321,14,0.8899753093719482,6,0,0.0,6,0,0.0,6
road_14,14,14,0.9048036336898804,14,0.8998464345932007,17,0.6024500131607056,14,0.9071539640426636,14,0.9084089398384094,17,0.7717463970184326,14,0.9092186689376831,14,0.9026324152946472,17,0.6070217490196228,14,0.9010732173919678,14,0.9057586193084717,17,0.523082971572876,14,0.902704656124115,14,0.9009184241294861,17,0.6372923851013184,14,0.9093316197395325,14,0.9072755575180054,17,0.7429526448249817,14,0.7792009115219116,14,0.803527295589447,17,0.21396669745445251,6,0,0.0,6,6,0.5826771408319473,0
road_15,14,14,0.8980002403259277,17,0.8231445550918579,17,0.6237512826919556,14,0.8956477046012878,14,0.5538754463195801,17,0.3359534442424774,14,0.8995713591575623,17,0.7077056765556335,17,0.23516535758972168,14,0.8958740234375,17,0.5366410613059998,17,0.23616842925548553,14,0.8982660174369812,14,0.4778554439544678,17,0.5207210183143616,14,0.8970001339912415,17,0.6579852104187012,17,0.302870512008667,14,0.9006378054618835,17,0.4692501127719879,17,0.45800215005874634,6,4,0.5928955152630806,2,6,0.34814681857824326,0
road_16,14,14,0.8944891691207886,14,0.8918877840042114,14,0.9045814275741577,14,0.9007777571678162,14,0.9000141620635986,14,0.9063540101051331,14,0.8950707316398621,14,0.8942731618881226,14,0.9012781977653503,14,0.9003329277038574,14,0.8970309495925903,14,0.9025403261184692,14,0.8995974063873291,14,0.8984919190406799,14,0.8749912977218628,14,0.8934662342071533,14,0.8746512532234192,14,0.9055162072181702,14,0.8951807618141174,14,0.894359827041626,14,0.8997969627380371,6,0,0.0,6,0,0.0,6
road_17,14,14,0.9004576802253723,17,0.3780337870121002,14,0.8988759517669678,14,0.8956342339515686,14,0.9038785696029663,14,0.8946003317832947,14,0.899819552898407,14,0.9062179923057556,14,0.8978158831596375,14,0.8943268656730652,14,0.903209388256073,14,0.8928572535514832,14,0.901206910610199,14,0.7645021080970764,14,0.894132137298584,14,0.8973428010940552,14,0.9048275947570801,14,0.8969376683235168,14,0.8958801627159119,14,0.9083008766174316,14,0.8957319855690002,6,0,0.0,6,0,0.0,6
road_18,14,14,0.914315402507782,17,0.7566601634025574,17,0.4352984130382538,14,0.905298113822937,14,0.9060679078102112,14,0.8003860712051392,14,0.8991639614105225,14,0.906796932220459,14,0.8980691432952881,14,0.910078227519989,14,0.9071032404899597,14,0.6364563703536987,14,0.8978092670440674,14,0.8998624682426453,14,0.8236127495765686,14,0.9026652574539185,14,0.7746936082839966,17,0.3038771450519562,14,0.4120384752750397,12,0.4488442838191986,12,0.3614930510520935,6,1,0.4488442838191986,5,2,0.33268509805202484,4
road_19,14,14,0.9064877033233643,14,0.7301494479179382,14,0.929898202419281,14,0.9042589664459229,14,0.9193770885467529,14,0.9435676336288452,14,0.6435051560401917,14,0.7406367659568787,14,0.3455829322338104,14,0.9206926226615906,14,0.9528399109840393,14,0.9493291974067688,14,0.8981128334999084,14,0.4139215648174286,14,0.23043251037597656,14,0.9181864857673645,14,0.9498591423034668,14,0.13923567533493042,14,0.9007372856140137,14,0.9326401948928833,14,0.9082152247428894,6,0,0.0,6,0,0.0,6
road_20,14,14,0.8925237059593201,17,0.7295167446136475,14,0.8904335498809814,14,0.8920363187789917,14,0.9042432904243469,14,0.8898126482963562,14,0.8900130391120911,14,0.8425920605659485,14,0.8879817128181458,14,0.8943251371383667,14,0.8774169683456421,14,0.8905877470970154,14,0.8952473402023315,14,0.8820651173591614,14,0.8934860229492188,14,0.8970898389816284,17,0.5657711029052734,14,0.8913516998291016,14,0.8978295922279358,17,0.6276931166648865,14,0.8927429914474487,6,2,0.59673210978508,4,0,0.0,6
road_21,14,14,0.8957416415214539,14,0.8928312063217163,17,0.6560594439506531,14,0.8987375497817993,14,0.8966707587242126,14,0.8880396485328674,14,0.8976554274559021,14,0.896841824054718,14,0.8961530327796936,14,0.896124005317688,14,0.895087718963623,14,0.3688376843929291,14,0.8939104080200195,14,0.894885241985321,14,0.9056342244148254,14,0.9033417701721191,14,0.8973035216331482,14,0.820335328578949,14,0.8981351256370544,14,0.897649884223938,14,0.9023417830467224,6,0,0.0,6,0,0.0,6
